ProcessRunning,SP,PV,Kp,Ki,Kd,Error,PError,Integral,Derivative,Output
1,125,24,30,2,100,101,101,10100,101,13130
1,125,24,30,2,100,101,101,20200,0,3030
1,125,24,30,2,100,101,101,30300,0,3030
1,125,25,30,2,100,100,100,40300,-1,2900
1,125,26,30,2,100,99,99,50200,-1,2870
1,125,28,30,2,100,97,97,59900,-2,2710
1,125,30,30,2,100,95,95,69400,-2,2650
1,125,32,30,2,100,93,93,78700,-2,2590
1,125,34,30,2,100,91,91,87800,-2,2530
1,125,36,30,2,100,89,89,96700,-2,2470
1,125,38,30,2,100,87,87,105400,-2,2410
1,125,41,30,2,100,84,84,113800,-3,2220
1,125,43,30,2,100,82,82,122000,-2,2260
1,125,46,30,2,100,79,79,129900,-3,2070
1,125,48,30,2,100,77,77,137600,-2,2110
1,125,52,30,2,100,73,73,144900,-4,1790
1,125,54,30,2,100,71,71,152000,-2,1930
1,125,56,30,2,100,69,69,158900,-2,1870
1,125,59,30,2,100,66,66,165500,-3,1680
1,125,61,30,2,100,64,64,171900,-2,1720
1,125,65,30,2,100,60,60,177900,-4,1400
1,125,67,30,2,100,58,58,183700,-2,1540
1,125,70,30,2,100,55,55,189200,-3,1350
1,125,72,30,2,100,53,53,194500,-2,1390
1,125,76,30,2,100,49,49,199400,-4,1070
1,125,79,30,2,100,46,46,204000,-3,1080
1,125,81,30,2,100,44,44,208400,-2,1120
1,125,84,30,2,100,41,41,212500,-3,930
1,125,86,30,2,100,39,39,216400,-2,970
1,125,90,30,2,100,35,35,219900,-4,650
1,125,93,30,2,100,32,32,223100,-3,660
1,125,95,30,2,100,30,30,226100,-2,700
1,125,98,30,2,100,27,27,228800,-3,510
1,125,102,30,2,100,23,23,231100,-4,290
1,125,104,30,2,100,21,21,233200,-2,430
1,125,106,30,2,100,19,19,235100,-2,370
1,125,109,30,2,100,16,16,236700,-3,180
1,125,111,30,2,100,14,14,238100,-2,220
1,125,115,30,2,100,10,10,239100,-4,-100
1,125,117,30,2,100,8,8,239900,-2,40
1,125,119,30,2,100,6,6,240500,-2,-20
1,125,121,30,2,100,4,4,240900,-2,-80
1,125,122,30,2,100,3,3,241200,-1,-10
1,125,124,30,2,100,1,1,241300,-2,-170
1,125,124,30,2,100,1,1,241400,0,30
1,125,124,30,2,100,1,1,241500,0,30
1,125,125,30,2,100,0,0,241500,-1,-100
1,125,125,30,2,100,0,0,241500,0,0
1,125,126,30,2,100,-1,-1,241400,-1,-130
1,125,126,30,2,100,-1,-1,241300,0,-30
1,125,127,30,2,100,-2,-2,241100,-1,-160
1,125,127,30,2,100,-2,-2,240900,0,-60
1,125,126,30,2,100,-1,-1,240800,1,70
1,125,126,30,2,100,-1,-1,240700,0,-30
1,125,126,30,2,100,-1,-1,240600,0,-30
1,125,125,30,2,100,0,0,240600,1,100
1,125,125,30,2,100,0,0,240600,0,0
1,125,125,30,2,100,0,0,240600,0,0
1,125,125,30,2,100,0,0,240600,0,0
1,125,126,30,2,100,-1,-1,240500,-1,-130
1,125,125,30,2,100,0,0,240500,1,100
1,125,125,30,2,100,0,0,240500,0,0
1,125,125,30,2,100,0,0,240500,0,0
1,125,124,30,2,100,1,1,240600,1,130
1,125,124,30,2,100,1,1,240700,0,30
1,125,124,30,2,100,1,1,240800,0,30
1,125,124,30,2,100,1,1,240900,0,30
1,125,125,30,2,100,0,0,240900,-1,-100
1,125,126,30,2,100,-1,-1,240800,-1,-130
1,125,127,30,2,100,-2,-2,240600,-1,-160
1,125,128,30,2,100,-3,-3,240300,-1,-190
1,125,128,30,2,100,-3,-3,240000,0,-90
1,125,128,30,2,100,-3,-3,239700,0,-90
1,125,128,30,2,100,-3,-3,239400,0,-90
1,125,127,30,2,100,-2,-2,239200,1,40
1,125,127,30,2,100,-2,-2,239000,0,-60
1,125,126,30,2,100,-1,-1,238900,1,70
1,125,126,30,2,100,-1,-1,238800,0,-30
1,125,126,30,2,100,-1,-1,238700,0,-30
1,125,126,30,2,100,-1,-1,238600,0,-30
1,125,126,30,2,100,-1,-1,238500,0,-30
1,125,126,30,2,100,-1,-1,238400,0,-30
1,125,125,30,2,100,0,0,238400,1,100
1,125,125,30,2,100,0,0,238400,0,0
1,125,124,30,2,100,1,1,238500,1,130
1,125,124,30,2,100,1,1,238600,0,30
1,125,124,30,2,100,1,1,238700,0,30
1,125,125,30,2,100,0,0,238700,-1,-100
1,125,125,30,2,100,0,0,238700,0,0
1,125,126,30,2,100,-1,-1,238600,-1,-130
1,125,127,30,2,100,-2,-2,238400,-1,-160
1,125,127,30,2,100,-2,-2,238200,0,-60
1,125,126,30,2,100,-1,-1,238100,1,70
1,125,126,30,2,100,-1,-1,238000,0,-30
1,125,126,30,2,100,-1,-1,237900,0,-30
1,125,126,30,2,100,-1,-1,237800,0,-30
1,125,126,30,2,100,-1,-1,237700,0,-30
1,125,125,30,2,100,0,0,237700,1,100
1,125,125,30,2,100,0,0,237700,0,0
1,125,124,30,2,100,1,1,237800,1,130
1,125,124,30,2,100,1,1,237900,0,30
1,125,124,30,2,100,1,1,238000,0,30
1,125,124,30,2,100,1,1,238100,0,30
1,125,125,30,2,100,0,0,238100,-1,-100
1,125,126,30,2,100,-1,-1,238000,-1,-130
1,125,127,30,2,100,-2,-2,237800,-1,-160
1,125,128,30,2,100,-3,-3,237500,-1,-190
1,125,128,30,2,100,-3,-3,237200,0,-90
1,125,128,30,2,100,-3,-3,236900,0,-90
1,125,128,30,2,100,-3,-3,236600,0,-90
1,125,127,30,2,100,-2,-2,236400,1,40
1,125,127,30,2,100,-2,-2,236200,0,-60
1,125,126,30,2,100,-1,-1,236100,1,70
1,125,126,30,2,100,-1,-1,236000,0,-30
1,125,126,30,2,100,-1,-1,235900,0,-30
1,125,126,30,2,100,-1,-1,235800,0,-30
1,125,126,30,2,100,-1,-1,235700,0,-30
1,125,126,30,2,100,-1,-1,235600,0,-30
1,125,126,30,2,100,-1,-1,235500,0,-30
1,125,125,30,2,100,0,0,235500,1,100
1,125,124,30,2,100,1,1,235600,1,130
1,125,124,30,2,100,1,1,235700,0,30
1,125,124,30,2,100,1,1,235800,0,30
1,125,124,30,2,100,1,1,235900,0,30
1,125,126,30,2,100,-1,-1,235800,-2,-230
1,125,127,30,2,100,-2,-2,235600,-1,-160
1,125,128,30,2,100,-3,-3,235300,-1,-190
1,125,129,30,2,100,-4,-4,234900,-1,-220
1,125,129,30,2,100,-4,-4,234500,0,-120
1,125,129,30,2,100,-4,-4,234100,0,-120
1,125,129,30,2,100,-4,-4,233700,0,-120
1,125,128,30,2,100,-3,-3,233400,1,10
1,125,128,30,2,100,-3,-3,233100,0,-90
1,125,127,30,2,100,-2,-2,232900,1,40
1,125,127,30,2,100,-2,-2,232700,0,-60
1,125,127,30,2,100,-2,-2,232500,0,-60
1,125,127,30,2,100,-2,-2,232300,0,-60
1,125,127,30,2,100,-2,-2,232100,0,-60
1,125,127,30,2,100,-2,-2,231900,0,-60
1,125,126,30,2,100,-1,-1,231800,1,70
1,125,126,30,2,100,-1,-1,231700,0,-30
1,125,126,30,2,100,-1,-1,231600,0,-30
1,125,125,30,2,100,0,0,231600,1,100
1,125,125,30,2,100,0,0,231600,0,0
1,125,125,30,2,100,0,0,231600,0,0
1,125,125,30,2,100,0,0,231600,0,0
1,125,125,30,2,100,0,0,231600,0,0
1,125,124,30,2,100,1,1,231700,1,130
1,125,124,30,2,100,1,1,231800,0,30
1,125,124,30,2,100,1,1,231900,0,30
1,125,124,30,2,100,1,1,232000,0,30
1,125,125,30,2,100,0,0,232000,-1,-100
1,125,126,30,2,100,-1,-1,231900,-1,-130
1,125,127,30,2,100,-2,-2,231700,-1,-160
1,125,127,30,2,100,-2,-2,231500,0,-60
1,125,127,30,2,100,-2,-2,231300,0,-60
1,125,127,30,2,100,-2,-2,231100,0,-60
1,125,127,30,2,100,-2,-2,230900,0,-60
1,125,127,30,2,100,-2,-2,230700,0,-60
1,125,126,30,2,100,-1,-1,230600,1,70
1,125,125,30,2,100,0,0,230600,1,100
1,125,125,30,2,100,0,0,230600,0,0
1,125,125,30,2,100,0,0,230600,0,0
1,125,125,30,2,100,0,0,230600,0,0
1,125,125,30,2,100,0,0,230600,0,0
1,125,125,30,2,100,0,0,230600,0,0
1,125,125,30,2,100,0,0,230600,0,0
