ProcessRunning,SP,PV,Kp,Ki,Kd,Error,PError,Integral,Derivative,Output
1,125,20,50,1,50,105,105,10500,105,10500
1,125,20,50,1,50,105,105,21000,0,5250
1,125,21,50,1,50,104,104,31400,-1,5150
1,125,21,50,1,50,104,104,41800,0,5200
1,125,23,50,1,50,102,102,52000,-2,5000
1,125,24,50,1,50,101,101,62100,-1,5000
1,125,26,50,1,50,99,99,72000,-2,4850
1,125,28,50,1,50,97,97,81700,-2,4750
1,125,30,50,1,50,95,95,91200,-2,4650
1,125,32,50,1,50,93,93,100500,-2,4550
1,125,35,50,1,50,90,90,109500,-3,4350
1,125,38,50,1,50,87,87,118200,-3,4200
1,125,40,50,1,50,85,85,126700,-2,4150
1,125,43,50,1,50,82,82,134900,-3,3950
1,125,45,50,1,50,80,80,142900,-2,3900
1,125,49,50,1,50,76,76,150500,-4,3600
1,125,52,50,1,50,73,73,157800,-3,3500
1,125,55,50,1,50,70,70,164800,-3,3350
1,125,57,50,1,50,68,68,171600,-2,3300
1,125,60,50,1,50,65,65,178100,-3,3100
1,125,65,50,1,50,60,60,184100,-5,2750
1,125,68,50,1,50,57,57,189800,-3,2700
1,125,71,50,1,50,54,54,195200,-3,2550
1,125,74,50,1,50,51,51,200300,-3,2400
1,125,78,50,1,50,47,47,205000,-4,2150
1,125,81,50,1,50,44,44,209400,-3,2050
1,125,84,50,1,50,41,41,213500,-3,1900
1,125,87,50,1,50,38,38,217300,-3,1750
1,125,90,50,1,50,35,35,220800,-3,1600
1,125,94,50,1,50,31,31,223900,-4,1350
1,125,97,50,1,50,28,28,226700,-3,1250
1,125,100,50,1,50,25,25,229200,-3,1100
1,125,102,50,1,50,23,23,231500,-2,1050
1,125,106,50,1,50,19,19,233400,-4,750
1,125,109,50,1,50,16,16,235000,-3,650
1,125,112,50,1,50,13,13,236300,-3,500
1,125,114,50,1,50,11,11,237400,-2,450
1,125,117,50,1,50,8,8,238200,-3,250
1,125,120,50,1,50,5,5,238700,-3,100
1,125,123,50,1,50,2,2,238900,-3,-50
1,125,125,50,1,50,0,0,238900,-2,-100
