ProcessRunning,SP,PV,Kp,Ki,Kd,Error,PError,Integral,Derivative,Output
1,125,26,50,2,0,99,99,9900,99,4950
1,125,26,50,2,0,99,99,19800,0,4950
1,125,27,50,2,0,98,98,29600,-1,4900
1,125,27,50,2,0,98,98,39400,0,4900
1,125,28,50,2,0,97,97,49100,-1,4850
1,125,30,50,2,0,95,95,58600,-2,4750
1,125,32,50,2,0,93,93,67900,-2,4650
1,125,36,50,2,0,89,89,76800,-4,4450
1,125,38,50,2,0,87,87,85500,-2,4350
1,125,41,50,2,0,84,84,93900,-3,4200
1,125,43,50,2,0,82,82,102100,-2,4100
1,125,47,50,2,0,78,78,109900,-4,3900
1,125,49,50,2,0,76,76,117500,-2,3800
1,125,52,50,2,0,73,73,124800,-3,3650
1,125,54,50,2,0,71,71,131900,-2,3550
1,125,57,50,2,0,68,68,138700,-3,3400
1,125,61,50,2,0,64,64,145100,-4,3200
1,125,63,50,2,0,62,62,151300,-2,3100
1,125,66,50,2,0,59,59,157200,-3,2950
1,125,68,50,2,0,57,57,162900,-2,2850
1,125,71,50,2,0,54,54,168300,-3,2700
1,125,75,50,2,0,50,50,173300,-4,2500
1,125,77,50,2,0,48,48,178100,-2,2400
1,125,79,50,2,0,46,46,182700,-2,2300
1,125,82,50,2,0,43,43,187000,-3,2150
1,125,85,50,2,0,40,40,191000,-3,2000
1,125,88,50,2,0,37,37,194700,-3,1850
1,125,90,50,2,0,35,35,198200,-2,1750
1,125,92,50,2,0,33,33,201500,-2,1650
1,125,95,50,2,0,30,30,204500,-3,1500
1,125,98,50,2,0,27,27,207200,-3,1350
1,125,100,50,2,0,25,25,209700,-2,1250
1,125,102,50,2,0,23,23,212000,-2,1150
1,125,104,50,2,0,21,21,214100,-2,1050
1,125,108,50,2,0,17,17,215800,-4,850
1,125,110,50,2,0,15,15,217300,-2,750
1,125,112,50,2,0,13,13,218600,-2,650
1,125,114,50,2,0,11,11,219700,-2,550
1,125,116,50,2,0,9,9,220600,-2,450
1,125,119,50,2,0,6,6,221200,-3,300
1,125,121,50,2,0,4,4,221600,-2,200
1,125,123,50,2,0,2,2,221800,-2,100
1,125,125,50,2,0,0,0,221800,-2,0
1,125,127,50,2,0,-2,-2,221600,-2,-100
1,125,129,50,2,0,-4,-4,221200,-2,-200
1,125,130,50,2,0,-5,-5,220700,-1,-250
1,125,131,50,2,0,-6,-6,220100,-1,-300
1,125,131,50,2,0,-6,-6,219500,0,-300
1,125,132,50,2,0,-7,-7,218800,-1,-350
1,125,131,50,2,0,-6,-6,218200,1,-300
1,125,131,50,2,0,-6,-6,217600,0,-300
1,125,131,50,2,0,-6,-6,217000,0,-300
1,125,130,50,2,0,-5,-5,216500,1,-250
1,125,129,50,2,0,-4,-4,216100,1,-200
1,125,129,50,2,0,-4,-4,215700,0,-200
1,125,128,50,2,0,-3,-3,215400,1,-150
1,125,127,50,2,0,-2,-2,215200,1,-100
1,125,126,50,2,0,-1,-1,215100,1,-50
1,125,126,50,2,0,-1,-1,215000,0,-50
1,125,125,50,2,0,0,0,215000,1,0
1,125,124,50,2,0,1,1,215100,1,50
1,125,123,50,2,0,2,2,215300,1,100
1,125,122,50,2,0,3,3,215600,1,150
1,125,122,50,2,0,3,3,215900,0,150
1,125,123,50,2,0,2,2,216100,-1,100
1,125,123,50,2,0,2,2,216300,0,100
1,125,125,50,2,0,0,0,216300,-2,0
1,125,126,50,2,0,-1,-1,216200,-1,-50
1,125,127,50,2,0,-2,-2,216000,-1,-100
1,125,128,50,2,0,-3,-3,215700,-1,-150
1,125,129,50,2,0,-4,-4,215300,-1,-200
1,125,129,50,2,0,-4,-4,214900,0,-200
1,125,129,50,2,0,-4,-4,214500,0,-200
1,125,128,50,2,0,-3,-3,214200,1,-150
1,125,128,50,2,0,-3,-3,213900,0,-150
1,125,127,50,2,0,-2,-2,213700,1,-100
1,125,126,50,2,0,-1,-1,213600,1,-50
1,125,125,50,2,0,0,0,213600,1,0
1,125,125,50,2,0,0,0,213600,0,0
1,125,124,50,2,0,1,1,213700,1,50
1,125,123,50,2,0,2,2,213900,1,100
1,125,122,50,2,0,3,3,214200,1,150
1,125,122,50,2,0,3,3,214500,0,150
1,125,123,50,2,0,2,2,214700,-1,100
1,125,124,50,2,0,1,1,214800,-1,50
1,125,124,50,2,0,1,1,214900,0,50
1,125,126,50,2,0,-1,-1,214800,-2,-50
1,125,127,50,2,0,-2,-2,214600,-1,-100
1,125,128,50,2,0,-3,-3,214300,-1,-150
1,125,130,50,2,0,-5,-5,213800,-2,-250
1,125,130,50,2,0,-5,-5,213300,0,-250
1,125,130,50,2,0,-5,-5,212800,0,-250
1,125,130,50,2,0,-5,-5,212300,0,-250
